client_id,Vehicles_Passed,Time_Of_Day,Day_Of_Week,Traffic_Level
City_3,1131,10,Mon,Medium
City_3,706,13,Wed,Medium
City_3,923,4,Sat,Low
City_3,118,15,Fri,Medium
City_3,330,16,Wed,High
City_3,1506,11,Fri,High
City_3,1745,14,Sun,Low
City_3,1388,14,Thu,Medium
City_3,1893,2,Sun,Low
City_3,920,7,Fri,Medium
City_3,345,12,Mon,Medium
City_3,410,13,Mon,Low
City_3,121,13,Fri,High
City_3,1830,0,Wed,Medium
City_3,606,7,Mon,High
City_3,1420,19,Wed,Medium
City_3,312,17,Wed,Medium
City_3,969,0,Sat,Low
City_3,1920,8,Fri,Low
City_3,1225,22,Tue,Medium
City_3,1988,14,Mon,Medium
City_3,329,4,Mon,Medium
City_3,1307,20,Sun,Medium
City_3,552,3,Mon,Low
City_3,241,3,Wed,Low
City_3,829,17,Sun,Medium
City_3,562,19,Thu,Medium
City_3,613,0,Sun,Medium
City_3,1855,7,Wed,Low
City_3,1959,17,Thu,Medium
City_3,1133,20,Mon,Medium
City_3,982,5,Sat,Low
City_3,971,17,Sat,Medium
City_3,849,19,Sat,Medium
City_3,581,13,Wed,High
City_3,259,11,Sun,Medium
City_3,355,21,Sat,High
City_3,1061,12,Sun,Low
City_3,932,8,Mon,Medium
City_3,657,3,Mon,Low
City_3,1559,14,Thu,Medium
City_3,1189,12,Thu,Medium
City_3,1363,22,Wed,Medium
City_3,1681,1,Tue,High
City_3,425,21,Mon,Medium
City_3,441,10,Sat,Low
City_3,977,5,Mon,High
City_3,1878,17,Fri,High
City_3,1530,7,Sun,Medium
City_3,1085,22,Tue,Medium
City_3,194,0,Tue,Low
City_3,195,0,Mon,Medium
City_3,306,17,Tue,Medium
City_3,1920,17,Sat,Medium
City_3,416,4,Mon,Medium
City_3,1704,23,Sat,Low
City_3,701,23,Wed,Low
City_3,940,20,Sat,Medium
City_3,430,1,Mon,Medium
City_3,668,20,Fri,Medium
City_3,236,10,Fri,Medium
City_3,381,9,Wed,High
City_3,115,12,Fri,Medium
City_3,1191,13,Sat,Low
City_3,763,6,Wed,Low
City_3,1153,6,Thu,High
City_3,424,7,Tue,Medium
City_3,1925,4,Tue,Low
City_3,176,15,Sun,Medium
City_3,1158,19,Tue,High
City_3,215,14,Sat,Medium
City_3,1402,10,Sun,Medium
City_3,458,22,Tue,Low
City_3,1395,15,Wed,Medium
City_3,1856,21,Thu,Medium
City_3,1337,7,Sun,High
City_3,1699,21,Fri,Low
City_3,1079,19,Thu,Low
City_3,1465,14,Sat,Medium
City_3,814,13,Wed,Medium
City_3,251,9,Sat,Low
City_3,264,9,Sun,High
City_3,625,5,Thu,High
City_3,1626,20,Tue,Medium
City_3,1139,6,Tue,Low
City_3,1819,20,Sun,Low
City_3,978,17,Wed,Medium
City_3,554,9,Thu,Medium
City_3,1113,22,Mon,Medium
City_3,188,20,Sun,Medium
City_3,1044,19,Tue,High
City_3,1195,12,Thu,Low
City_3,372,17,Sun,Medium
City_3,528,11,Sun,Low
City_3,1766,2,Sat,High
City_3,462,7,Thu,Medium
City_3,1655,14,Fri,Medium
City_3,395,6,Thu,Medium
City_3,1928,10,Sun,High
City_3,404,11,Tue,Medium
City_3,832,5,Tue,High
City_3,370,6,Fri,Low
City_3,627,8,Fri,Low
City_3,694,16,Mon,Medium
City_3,594,9,Thu,Medium
City_3,1559,5,Sun,Medium
City_3,343,16,Fri,Low
City_3,1396,10,Wed,Medium
City_3,186,16,Mon,Medium
City_3,1273,0,Sat,Low
City_3,1130,21,Sat,Low
City_3,577,22,Tue,Low
City_3,113,11,Mon,Low
City_3,613,17,Fri,Medium
City_3,1519,13,Thu,Medium
City_3,454,14,Sun,High
City_3,1526,14,Sun,Medium
City_3,1146,12,Sun,Medium
City_3,781,1,Wed,Medium
City_3,121,18,Mon,High
City_3,1280,9,Sat,Low
City_3,1426,5,Sun,Medium
City_3,1287,7,Thu,Medium
City_3,1425,17,Sun,Low
City_3,564,17,Sat,Medium
City_3,493,12,Fri,Medium
City_3,1382,17,Wed,High
City_3,1158,18,Tue,Medium
City_3,1707,4,Mon,Medium
City_3,460,12,Tue,Low
City_3,1739,6,Tue,Medium
City_3,935,8,Sat,Medium
City_3,891,10,Sun,Medium
City_3,481,6,Thu,High
City_3,551,1,Mon,Medium
City_3,664,22,Wed,High
City_3,728,6,Sun,Medium
City_3,494,22,Mon,High
City_3,1736,22,Mon,Medium
City_3,872,18,Sat,Low
City_3,1310,12,Sun,Medium
City_3,186,2,Fri,High
City_3,1445,2,Thu,Medium
City_3,1039,8,Thu,Low
City_3,1687,17,Tue,Medium
City_3,1175,11,Thu,Medium
City_3,556,13,Thu,Medium
City_3,1976,1,Fri,Medium
City_3,876,6,Sun,High
City_3,309,11,Wed,High
City_3,1612,15,Sat,Medium
City_3,1763,4,Sat,Medium
City_3,206,1,Sun,Medium
City_3,456,18,Fri,Medium
City_3,607,9,Sat,Low
City_3,1311,14,Tue,Low
City_3,636,1,Sun,Low
City_3,808,21,Thu,Medium
City_3,779,22,Sat,High
City_3,296,16,Sat,Medium
City_3,780,23,Thu,Medium
City_3,1668,10,Fri,Medium
City_3,393,8,Sat,Medium
City_3,513,14,Sat,High
City_3,1562,10,Fri,High
City_3,1614,3,Fri,High
City_3,1122,19,Sun,Low
City_3,1823,8,Sun,Medium
City_3,1277,13,Sat,High
City_3,1277,22,Mon,Medium
City_3,728,4,Mon,Medium
City_3,883,17,Sat,Medium
City_3,1341,3,Wed,Medium
City_3,1864,6,Tue,Medium
City_3,411,1,Tue,Medium
City_3,1776,12,Mon,High
City_3,1593,16,Tue,Medium
City_3,600,13,Thu,Low
City_3,1447,22,Sun,Low
City_3,1168,3,Tue,High
City_3,1701,22,Thu,Low
City_3,1047,5,Tue,Medium
City_3,1290,12,Mon,High
City_3,1873,21,Tue,Low
City_3,1444,22,Fri,High
City_3,1954,1,Thu,Medium
City_3,270,22,Tue,Medium
City_3,1157,0,Sun,Medium
City_3,357,13,Thu,Medium
City_3,118,2,Wed,Medium
City_3,916,16,Sun,Medium
City_3,1788,20,Tue,Medium
City_3,1460,8,Sat,Medium
City_3,1893,23,Sun,Low
City_3,580,22,Thu,High
City_3,338,4,Mon,Medium
City_3,812,6,Tue,High
City_3,1619,15,Sat,Low
City_3,1535,2,Fri,High
City_3,1619,21,Thu,High
City_3,1188,3,Sun,Medium
City_3,1828,23,Tue,Low
City_3,1873,7,Wed,High
City_3,1030,20,Sat,Medium
City_3,267,4,Mon,High
City_3,1294,22,Thu,Medium
City_3,1677,13,Mon,Medium
City_3,105,10,Fri,Medium
City_3,1308,2,Thu,Medium
City_3,1083,21,Sun,Low
City_3,1204,18,Thu,Medium
City_3,278,20,Mon,Medium
City_3,1909,3,Fri,High
City_3,863,17,Fri,Medium
City_3,1448,8,Sat,High
City_3,1598,23,Sun,High
City_3,760,23,Tue,Low
City_3,1813,12,Sun,Medium
City_3,1939,5,Thu,Low
City_3,1974,10,Fri,Medium
City_3,1062,7,Wed,Medium
City_3,1846,20,Mon,High
City_3,1647,14,Tue,High
City_3,1747,4,Wed,Medium
City_3,1664,11,Wed,Low
City_3,1792,2,Sun,Low
City_3,285,23,Fri,Low
City_3,1639,21,Fri,Medium
City_3,624,7,Fri,Medium
City_3,1404,1,Sat,Medium
City_3,1280,8,Sat,Medium
City_3,738,23,Thu,Medium
City_3,1060,0,Sat,Low
City_3,1869,1,Wed,High
City_3,1664,8,Wed,Medium
City_3,673,6,Mon,Medium
City_3,1723,16,Sun,Low
City_3,398,6,Fri,Low
City_3,360,17,Sat,High
City_3,1948,22,Thu,Low
City_3,939,14,Sat,Low
City_3,1284,5,Wed,Low
City_3,1040,6,Mon,Low
City_3,123,12,Fri,Medium
City_3,1409,0,Mon,Low
City_3,1718,17,Thu,Low
City_3,1978,4,Wed,Medium
City_3,1190,1,Tue,Medium
City_3,777,18,Sun,Medium
City_3,1667,16,Wed,Medium
City_3,1978,17,Wed,Low
City_3,1175,19,Sat,High
City_3,1550,19,Wed,Low
City_3,1478,20,Sat,High
City_3,1944,22,Thu,Low
City_3,492,21,Tue,High
City_3,1236,10,Sun,Medium
City_3,1360,18,Sat,Medium
City_3,401,15,Sun,Low
City_3,1605,8,Mon,Low
City_3,344,19,Tue,High
City_3,1099,20,Tue,Medium
City_3,1998,18,Wed,High
City_3,1618,7,Wed,Medium
City_3,1047,2,Fri,Medium
City_3,1939,21,Sat,High
City_3,1779,8,Sat,Low
City_3,608,17,Sat,Low
City_3,521,11,Wed,Medium
City_3,433,17,Fri,Medium
City_3,1187,13,Mon,Low
City_3,880,8,Sat,Medium
City_3,961,4,Mon,Medium
City_3,945,3,Tue,Medium
City_3,1312,16,Tue,Medium
City_3,1110,16,Fri,Low
City_3,270,6,Mon,Low
City_3,1927,13,Thu,Low
City_3,692,18,Sat,Medium
City_3,382,13,Sun,Medium
City_3,1137,15,Fri,Medium
City_3,833,18,Sat,High
City_3,1454,22,Fri,Medium
City_3,765,5,Thu,Medium
City_3,714,7,Thu,Medium
City_3,442,8,Fri,Medium
City_3,1491,0,Sun,High
City_3,1624,16,Sat,Medium
City_3,992,16,Tue,Medium
City_3,1724,11,Wed,Medium
City_3,544,5,Sun,Medium
City_3,1931,2,Sun,Medium
City_3,1390,2,Sat,Medium
City_3,267,22,Tue,Low
City_3,870,13,Wed,Medium
City_3,760,8,Fri,Medium
City_3,664,11,Sat,Low
City_3,208,12,Sat,Medium
City_3,192,12,Thu,Medium
City_3,1865,8,Mon,Medium
City_3,1875,11,Tue,Medium
City_3,1197,10,Tue,Low
City_3,654,17,Thu,High
City_3,753,6,Mon,Medium
City_3,1823,0,Wed,Low
City_3,1539,3,Sat,Medium
City_3,442,4,Sun,High
City_3,123,20,Tue,High
City_3,673,6,Sat,Low
City_3,342,21,Sat,Medium
City_3,964,12,Sun,Medium
City_3,813,12,Thu,High
City_3,1033,5,Fri,High
City_3,428,21,Tue,Medium
City_3,154,5,Wed,Low
City_3,509,15,Mon,Low
City_3,246,9,Mon,Low
City_3,432,13,Sun,Low
City_3,1969,22,Sun,High
City_3,1245,1,Fri,Medium
City_3,1217,2,Tue,Medium
City_3,1675,22,Mon,Medium
City_3,742,9,Mon,High
City_3,940,11,Mon,High
City_3,1963,13,Sat,Medium
City_3,1993,8,Wed,Medium
City_3,438,10,Sat,Medium
City_3,1393,6,Wed,Medium
City_3,503,19,Sun,High
City_3,1646,14,Tue,Low
City_3,1087,12,Sun,Medium
City_3,1008,11,Mon,High
City_3,1375,11,Sun,High
City_3,1463,15,Sat,High
City_3,1907,3,Wed,Medium
City_3,1748,0,Mon,High
City_3,1102,13,Tue,Medium
City_3,165,3,Sun,High
City_3,1737,6,Sat,Medium
City_3,326,3,Thu,Low
City_3,1158,0,Wed,High
City_3,1040,13,Sun,Medium
City_3,403,3,Mon,Low
City_3,490,12,Mon,Medium
City_3,241,5,Mon,Medium
City_3,1464,20,Sat,Medium
City_3,1128,23,Wed,High
City_3,1614,14,Tue,Medium
City_3,642,23,Sun,Medium
City_3,1573,11,Thu,Low
City_3,1243,15,Fri,Medium
City_3,169,13,Mon,Medium
City_3,900,19,Mon,High
City_3,1733,13,Mon,High
City_3,505,5,Mon,Medium
City_3,949,21,Sat,Medium
City_3,1295,21,Sat,Medium
City_3,1618,22,Sun,Low
City_3,372,2,Tue,Medium
City_3,956,20,Sat,High
City_3,1531,2,Tue,Medium
City_3,208,11,Fri,Medium
City_3,325,0,Thu,Medium
City_3,244,17,Mon,Low
City_3,1216,16,Sat,Medium
City_3,559,12,Wed,Medium
City_3,128,19,Fri,Medium
City_3,239,1,Sat,Medium
City_3,111,12,Mon,Low
City_3,123,7,Thu,Medium
City_3,1213,12,Mon,Medium
City_3,1906,17,Thu,Medium
City_3,1010,21,Thu,Medium
City_3,1784,9,Sun,Medium
City_3,331,2,Tue,Medium
City_3,1059,15,Tue,Medium
City_3,1808,3,Wed,Low
City_3,1605,17,Wed,High
City_3,494,4,Tue,High
City_3,1180,9,Mon,High
City_3,173,3,Fri,Medium
City_3,939,0,Tue,Low
City_3,1065,6,Tue,Low
City_3,1900,4,Fri,High
City_3,1579,4,Fri,Low
City_3,428,1,Mon,Medium
City_3,1102,14,Mon,Low
City_3,342,23,Sun,Low
City_3,1565,9,Thu,Medium
City_3,1238,16,Fri,Medium
City_3,1301,10,Fri,High
City_3,307,6,Tue,Medium
City_3,1270,9,Mon,Medium
City_3,1536,19,Fri,Low
City_3,606,13,Sat,Medium
City_3,217,4,Mon,Low
City_3,1654,16,Sun,Low
City_3,1805,4,Sat,Low
City_3,1504,2,Wed,Medium
City_3,738,19,Mon,Medium
City_3,1013,22,Sat,High
City_3,1390,17,Sun,Medium
City_3,440,2,Mon,Medium
City_3,1500,16,Mon,High
City_3,1008,6,Wed,Medium
City_3,1182,12,Sun,Low
City_3,1604,15,Sat,Low
City_3,158,20,Mon,Medium
City_3,117,4,Fri,Medium
City_3,259,23,Sat,High
City_3,679,17,Sat,Medium
City_3,1898,12,Tue,Low
City_3,1128,0,Thu,Medium
City_3,598,19,Wed,Medium
City_3,128,12,Sat,Medium
City_3,130,10,Sun,Medium
City_3,435,22,Wed,Medium
City_3,470,4,Tue,Medium
City_3,1065,5,Fri,High
City_3,1441,0,Mon,Medium
City_3,139,8,Sun,Low
City_3,492,17,Sun,Medium
City_3,1953,5,Mon,Low
City_3,602,22,Sat,Medium
City_3,1051,20,Tue,Low
City_3,397,16,Wed,Medium
City_3,1901,7,Fri,Low
City_3,220,21,Fri,Medium
City_3,1570,11,Mon,High
City_3,284,18,Mon,Medium
City_3,431,8,Sat,High
City_3,636,9,Mon,Medium
City_3,1927,10,Fri,Medium
City_3,1277,17,Thu,Medium
City_3,626,22,Mon,Medium
City_3,810,13,Thu,Medium
City_3,151,8,Sun,Low
City_3,399,10,Thu,Medium
City_3,1990,18,Wed,Medium
City_3,1153,2,Sat,Medium
City_3,1527,13,Sun,Low
City_3,1555,2,Fri,High
City_3,1047,4,Fri,Medium
City_3,932,19,Wed,Medium
City_3,1728,14,Tue,Medium
City_3,1596,15,Mon,Medium
City_3,910,16,Fri,Low
City_3,723,23,Fri,Low
City_3,655,0,Mon,Low
City_3,481,23,Thu,Medium
City_3,1901,10,Tue,Medium
City_3,265,15,Sun,Medium
City_3,431,17,Tue,Medium
City_3,1735,16,Mon,Medium
City_3,1416,0,Wed,Medium
City_3,538,10,Sun,Low
City_3,711,21,Sun,Medium
City_3,1126,17,Tue,High
City_3,1204,17,Thu,High
City_3,166,6,Sun,Medium
City_3,1039,18,Wed,Low
City_3,1656,4,Thu,Low
City_3,1820,8,Sat,Medium
City_3,1722,9,Mon,Medium
City_3,1453,23,Sun,Medium
City_3,453,7,Tue,Medium
City_3,1662,2,Fri,Low
City_3,1411,17,Fri,Medium
City_3,661,0,Thu,Medium
City_3,701,22,Tue,Medium
City_3,464,8,Sun,Medium
City_3,463,11,Sat,Low
City_3,420,8,Tue,Low
City_3,1779,1,Tue,High
City_3,464,1,Fri,Low
City_3,251,2,Sat,Medium
City_3,322,9,Sat,Medium
City_3,1009,8,Tue,High
City_3,1993,14,Sat,Low
City_3,1193,21,Thu,Medium
City_3,651,4,Wed,Medium
City_3,791,13,Sat,Medium
City_3,197,16,Sun,Low
City_3,765,2,Wed,Medium
City_3,1823,2,Tue,High
City_3,189,2,Mon,High
City_3,1152,8,Sat,Low
City_3,1180,1,Tue,High
City_3,1058,11,Wed,Low
City_3,1860,14,Sun,High
City_3,1002,1,Sat,High
City_3,1146,15,Sat,Low
City_3,978,19,Wed,High
City_3,1799,5,Sun,Low
City_3,440,0,Sat,Medium
City_3,1202,10,Thu,High
City_3,361,4,Tue,Medium
City_3,1135,11,Sat,High
City_3,345,13,Sun,High
City_3,792,16,Mon,Medium
City_3,1089,12,Fri,Medium
City_3,1344,17,Sun,Low
City_3,1257,11,Sat,Medium
City_3,646,22,Sun,Medium
City_3,704,2,Fri,High
City_3,1607,21,Thu,Medium
City_3,1653,9,Sat,Low
City_3,1879,19,Sun,High
City_3,512,17,Wed,High
City_3,781,1,Wed,Low
City_3,1384,15,Tue,Low
City_3,819,11,Tue,Medium
City_3,1156,23,Fri,Low
City_3,373,6,Fri,Low
City_3,466,4,Fri,High
City_3,1829,4,Tue,Low
City_3,168,5,Tue,Low
City_3,1604,18,Wed,High
City_3,1862,7,Sun,Medium
City_3,313,16,Fri,Low
City_3,994,23,Sat,Medium
City_3,1501,2,Sun,Medium
City_3,686,21,Sat,Medium
City_3,529,10,Sat,Medium
City_3,1426,21,Mon,Medium
City_3,642,5,Tue,Medium
City_3,349,22,Sat,Medium
City_3,1403,12,Mon,Medium
City_3,1408,10,Sun,Medium
City_3,751,4,Fri,Low
City_3,1861,13,Sun,High
City_3,1453,15,Sat,Medium
City_3,268,0,Fri,Medium
City_3,1332,12,Sat,Low
City_3,1370,21,Thu,High
City_3,1834,20,Mon,High
City_3,1637,7,Wed,High
City_3,1295,20,Thu,Medium
City_3,616,6,Tue,Low
City_3,1710,4,Fri,Low
City_3,1923,12,Wed,Medium
City_3,1852,10,Thu,Low
City_3,1405,7,Sat,High
City_3,1169,19,Sun,Medium
City_3,377,17,Sat,Low
City_3,1169,17,Fri,Low
City_3,1394,11,Sat,Medium
City_3,1499,11,Fri,High
City_3,331,19,Tue,Medium
City_3,824,22,Tue,Medium
City_3,153,23,Tue,Medium
City_3,841,21,Thu,Low
City_3,1974,16,Tue,Medium
City_3,266,13,Sat,Low
City_3,172,20,Wed,High
City_3,369,7,Wed,Low
City_3,1201,19,Fri,Medium
City_3,520,11,Tue,Low
City_3,985,13,Mon,Low
City_3,1662,19,Sat,Medium
City_3,525,21,Fri,Low
City_3,1154,12,Mon,High
City_3,1880,7,Mon,Low
City_3,1280,7,Sat,Low
City_3,1791,14,Sat,Low
City_3,188,21,Sun,Medium
City_3,262,0,Sun,Low
City_3,657,0,Mon,Medium
City_3,547,11,Sun,High
City_3,191,3,Sat,Medium
City_3,201,9,Thu,High
City_3,1875,9,Sat,High
City_3,622,15,Mon,Medium
City_3,1009,5,Tue,Medium
City_3,1165,20,Tue,Medium
City_3,148,8,Sun,Medium
City_3,1703,19,Tue,Medium
City_3,317,7,Sat,High
City_3,229,4,Wed,High
City_3,758,6,Wed,Low
City_3,1681,18,Tue,Medium
City_3,917,6,Sun,Medium
City_3,1405,23,Wed,Medium
City_3,1033,12,Sun,Medium
City_3,1424,14,Fri,Low
City_3,1168,12,Thu,Medium
City_3,151,19,Thu,Medium
City_3,1441,2,Sun,Medium
City_3,1467,18,Sat,Low
City_3,1560,22,Thu,Medium
City_3,741,6,Sat,High
City_3,164,21,Wed,Low
City_3,1832,9,Wed,Medium
City_3,1973,6,Mon,High
City_3,917,12,Wed,Medium
City_3,578,8,Sun,Medium
City_3,571,13,Fri,Low
City_3,800,2,Tue,Low
City_3,1178,17,Sun,Low
City_3,1677,6,Thu,High
City_3,1438,16,Thu,Low
City_3,1922,18,Thu,Medium
City_3,1077,14,Tue,Low
City_3,329,11,Sat,Medium
City_3,1370,23,Sun,Low
City_3,1177,3,Fri,Medium
City_3,585,7,Thu,Low
City_3,962,9,Tue,Medium
City_3,391,17,Thu,Medium
City_3,851,18,Wed,Low
City_3,1519,16,Fri,High
City_3,574,5,Sun,Low
City_3,620,9,Fri,Low
City_3,723,17,Tue,Low
City_3,1108,6,Tue,Low
City_3,1440,6,Sat,Medium
City_3,995,0,Fri,Medium
City_3,1854,12,Tue,Low
City_3,125,10,Tue,Medium
City_3,632,18,Tue,High
City_3,1196,8,Sun,High
City_3,108,22,Tue,Medium
City_3,541,9,Sat,Low
City_3,1947,21,Sat,Low
City_3,1292,5,Sat,Medium
City_3,1184,10,Fri,Medium
City_3,966,15,Fri,Medium
City_3,1548,4,Thu,Low
City_3,1652,19,Thu,Low
City_3,1884,19,Sun,Medium
City_3,1779,6,Sat,Low
City_3,1550,7,Mon,High
City_3,363,7,Wed,High
City_3,1384,7,Tue,Medium
City_3,500,4,Wed,Medium
City_3,534,22,Sun,Medium
City_3,447,23,Wed,Low
City_3,1297,10,Sun,Low
City_3,402,9,Thu,High
City_3,113,19,Thu,High
City_3,1296,16,Thu,Low
City_3,1973,16,Fri,Medium
City_3,1516,12,Tue,Low
City_3,570,17,Fri,High
City_3,806,17,Sat,Low
City_3,521,19,Mon,Medium
City_3,1230,23,Tue,Medium
City_3,1548,18,Sat,High
City_3,103,2,Tue,Medium
City_3,468,15,Tue,Low
City_3,1167,19,Thu,Medium
City_3,420,15,Wed,High
City_3,732,12,Fri,High
City_3,1453,5,Wed,Low
City_3,1860,19,Thu,Low
City_3,621,21,Tue,High
City_3,1280,0,Tue,Low
City_3,806,0,Sat,Medium
City_3,1711,1,Mon,High
City_3,1903,14,Mon,Medium
City_3,1754,1,Thu,Medium
City_3,345,13,Tue,Low
City_3,535,0,Sun,Medium
City_3,1183,21,Wed,High
City_3,1434,5,Tue,Low
City_3,1366,2,Thu,Low
City_3,873,16,Tue,High
City_3,1503,12,Sat,Low
City_3,1172,21,Sat,High
City_3,1372,7,Sun,High
City_3,1376,3,Sat,Medium
City_3,1183,4,Fri,Medium
City_3,993,9,Wed,Low
City_3,1658,7,Fri,Low
City_3,1495,20,Thu,Medium
City_3,696,8,Fri,High
City_3,1330,0,Sun,Low
City_3,519,18,Thu,Low
City_3,1087,1,Fri,Low
City_3,1897,9,Sun,Low
City_3,880,17,Mon,Low
City_3,691,1,Thu,Low
City_3,1417,9,Sat,Medium
City_3,1720,11,Wed,Medium
City_3,796,7,Sat,Medium
City_3,1623,15,Fri,Medium
City_3,1303,1,Fri,Medium
City_3,1228,17,Mon,Medium
City_3,1796,4,Sat,Low
City_3,224,10,Thu,High
City_3,126,14,Sat,Medium
City_3,1885,15,Fri,Medium
City_3,1558,14,Tue,Low
City_3,1673,7,Sun,Medium
City_3,821,17,Wed,Medium
City_3,552,6,Thu,Low
City_3,1784,22,Fri,High
City_3,475,6,Sat,Low
City_3,1700,11,Fri,Medium
City_3,1333,8,Tue,Low
City_3,1997,1,Sun,Medium
City_3,153,3,Mon,Low
City_3,397,13,Mon,Medium
City_3,599,15,Mon,Medium
City_3,979,8,Sun,Low
City_3,1040,14,Mon,High
City_3,1393,19,Thu,Low
City_3,1278,16,Tue,Low
City_3,118,8,Tue,High
City_3,1671,18,Thu,Medium
City_3,1199,19,Thu,Medium
City_3,1857,22,Sat,Medium
City_3,889,4,Thu,Low
City_3,1868,2,Wed,Medium
City_3,1026,23,Mon,Medium
City_3,526,2,Mon,Low
City_3,662,3,Tue,High
City_3,1504,14,Thu,High
City_3,353,19,Sat,Low
City_3,217,12,Tue,Low
City_3,1304,6,Sun,High
City_3,1369,5,Sat,Low
City_3,1732,2,Wed,High
City_3,438,23,Wed,Medium
City_3,671,12,Sat,Medium
City_3,1631,7,Tue,High
City_3,332,8,Sun,High
City_3,541,2,Sun,Low
City_3,1115,1,Mon,Low
City_3,1583,20,Tue,Medium
City_3,1470,17,Tue,High
City_3,506,20,Thu,Medium
City_3,1336,22,Fri,Low
City_3,1306,23,Fri,Low
City_3,1785,6,Fri,Medium
City_3,149,22,Tue,Medium
City_3,110,7,Sat,Low
City_3,1729,3,Tue,Low
City_3,1844,22,Fri,High
City_3,458,9,Fri,High
City_3,1735,3,Thu,High
City_3,1129,9,Mon,Medium
City_3,1018,11,Tue,Low
City_3,1091,18,Fri,High
City_3,1339,0,Thu,Medium
City_3,1689,13,Tue,Low
City_3,321,0,Thu,Low
City_3,851,13,Tue,High
City_3,943,7,Mon,Medium
City_3,1780,5,Thu,Medium
City_3,336,5,Fri,Medium
City_3,487,0,Sun,Low
City_3,903,12,Thu,Low
City_3,1794,3,Tue,Medium
City_3,894,3,Mon,High
City_3,1800,8,Sat,Medium
City_3,471,0,Thu,Low
City_3,571,4,Sat,Medium
City_3,1699,20,Tue,Medium
City_3,1967,2,Tue,High
City_3,1662,20,Thu,Low
City_3,528,5,Wed,Medium
City_3,170,2,Sat,Medium
City_3,273,14,Tue,Low
City_3,1330,23,Sun,Medium
City_3,1362,13,Sun,Medium
City_3,1531,17,Mon,High
City_3,685,6,Sat,Medium
City_3,612,14,Sat,Low
City_3,282,1,Wed,Medium
City_3,153,11,Mon,Medium
City_3,537,11,Sun,Medium
City_3,1062,4,Thu,Low
City_3,1629,19,Sun,Low
City_3,1450,21,Thu,Low
City_3,1178,15,Sun,Medium
City_3,479,4,Sat,Medium
City_3,549,4,Sun,Low
City_3,1357,7,Tue,High
City_3,1989,13,Wed,Medium
City_3,1967,19,Fri,Low
City_3,1640,15,Wed,Medium
City_3,1664,2,Mon,Medium
City_3,236,0,Sun,Low
City_3,571,5,Fri,Medium
City_3,280,11,Fri,Low
City_3,418,15,Wed,High
City_3,423,6,Sun,Medium
City_3,1401,13,Sun,Medium
City_3,508,17,Wed,Medium
City_3,1282,4,Sat,Medium
City_3,355,21,Mon,Medium
City_3,1491,23,Thu,Medium
City_3,1538,19,Wed,Low
City_3,1304,4,Tue,Medium
City_3,1862,1,Wed,Medium
City_3,1580,5,Tue,High
City_3,416,8,Sat,Medium
City_3,368,21,Thu,High
City_3,1006,15,Sun,Low
City_3,1705,13,Wed,Medium
City_3,1645,15,Thu,Medium
City_3,1086,23,Tue,High
City_3,1577,18,Thu,Low
City_3,1095,17,Fri,Medium
City_3,1092,7,Wed,Medium
City_3,772,0,Fri,High
City_3,472,22,Fri,Medium
City_3,1040,8,Thu,Low
City_3,1888,16,Fri,Low
City_3,724,23,Sat,Medium
City_3,965,23,Sun,Low
City_3,1223,23,Mon,Medium
City_3,1272,8,Sun,Medium
City_3,167,22,Sat,High
City_3,288,19,Wed,Low
City_3,109,18,Sun,Medium
City_3,340,23,Mon,Low
City_3,821,16,Thu,High
City_3,980,1,Sat,Low
City_3,1906,15,Wed,High
City_3,1035,20,Sat,Low
City_3,1039,13,Thu,Medium
City_3,1743,1,Sat,Medium
City_3,1647,23,Fri,Low
City_3,395,19,Tue,Medium
City_3,476,8,Thu,Medium
City_3,1961,11,Sun,Low
City_3,123,1,Sun,Low
City_3,1147,19,Thu,Low
City_3,382,11,Fri,Low
City_3,785,3,Sat,Medium
City_3,1290,12,Sat,Medium
City_3,1166,19,Thu,Medium
City_3,824,8,Sun,Medium
City_3,1788,3,Tue,Low
City_3,1644,18,Sun,Low
City_3,1045,15,Tue,Low
City_3,1920,0,Tue,High
City_3,1854,6,Mon,Low
City_3,1923,1,Wed,Medium
City_3,311,10,Wed,Medium
City_3,1095,10,Sun,Medium
City_3,1637,1,Mon,Low
City_3,1666,22,Fri,Medium
City_3,1250,3,Sun,Low
City_3,178,1,Sat,Medium
City_3,404,6,Sun,Medium
City_3,653,23,Wed,High
City_3,1556,12,Sun,Medium
City_3,192,21,Mon,Medium
City_3,1331,4,Mon,Medium
City_3,873,20,Tue,High
City_3,891,23,Sun,Low
City_3,1483,18,Sun,Medium
City_3,308,2,Wed,High
City_3,1215,9,Mon,Medium
City_3,1042,7,Mon,Medium
City_3,830,7,Fri,Low
City_3,981,10,Fri,High
City_3,1272,18,Tue,Medium
City_3,436,17,Wed,Low
City_3,1724,19,Mon,Medium
City_3,217,13,Wed,Medium
City_3,418,12,Fri,Low
City_3,540,8,Sun,Medium
City_3,182,0,Fri,Medium
City_3,804,21,Mon,Medium
City_3,550,16,Tue,Medium
City_3,1994,0,Tue,Medium
City_3,999,5,Fri,High
City_3,606,22,Fri,Low
City_3,709,5,Sat,Medium
City_3,1696,10,Tue,Medium
City_3,1647,19,Sun,Medium
City_3,1982,23,Sun,Low
City_3,196,20,Fri,Low
City_3,431,12,Sun,Medium
City_3,1054,7,Wed,Medium
City_3,983,7,Sat,Medium
City_3,1641,15,Tue,Low
