client_id,Source_IP_Encoded,Bytes_Sent,Protocol_Type,Session_Length_sec,Intrusion
Network_1,784944,94485,TCP,394,0
Network_1,137491,84471,UDP,524,0
Network_1,535612,61104,TCP,539,0
Network_1,107821,5114,ICMP,430,0
Network_1,388265,98294,TCP,300,0
Network_1,164960,78041,TCP,211,0
Network_1,853733,75552,UDP,282,0
Network_1,271965,867,TCP,386,0
Network_1,268916,92385,UDP,517,0
Network_1,445984,91299,UDP,41,0
Network_1,123901,89596,TCP,47,0
Network_1,336272,37366,TCP,36,0
Network_1,243085,90021,ICMP,418,0
Network_1,415785,40974,TCP,269,0
Network_1,818971,76556,ICMP,433,1
Network_1,203425,33596,ICMP,383,0
Network_1,522219,31382,UDP,560,0
Network_1,286943,85430,UDP,585,1
Network_1,198665,48374,ICMP,101,0
Network_1,310514,15789,UDP,413,0
Network_1,186179,5212,TCP,166,0
Network_1,155016,23409,TCP,123,0
Network_1,420003,64468,TCP,172,0
Network_1,527157,14547,ICMP,151,0
Network_1,408455,76169,ICMP,374,0
Network_1,232846,22250,UDP,125,0
Network_1,809120,68716,TCP,532,0
Network_1,715829,30100,UDP,27,0
Network_1,925942,95299,UDP,180,0
Network_1,953491,2864,UDP,233,0
Network_1,614829,70001,TCP,369,0
Network_1,854755,81148,ICMP,551,0
Network_1,152753,27175,TCP,592,0
Network_1,767344,25484,ICMP,281,0
Network_1,712183,87162,TCP,460,0
Network_1,715264,67620,TCP,246,0
Network_1,505246,61118,ICMP,519,0
Network_1,230885,95959,ICMP,92,0
Network_1,975396,2693,ICMP,119,0
Network_1,535475,98494,ICMP,347,0
Network_1,360281,65126,ICMP,362,0
Network_1,867417,14389,ICMP,51,0
Network_1,307690,34011,UDP,13,0
Network_1,576986,87321,TCP,270,0
Network_1,369958,96696,UDP,181,0
Network_1,436888,84573,TCP,487,0
Network_1,395519,98586,ICMP,37,0
Network_1,374934,93576,TCP,92,0
Network_1,616781,40890,ICMP,598,0
Network_1,455137,75113,TCP,505,1
Network_1,888209,89353,ICMP,342,1
Network_1,861989,68961,TCP,212,0
Network_1,879676,74584,TCP,435,0
Network_1,347460,75937,UDP,537,0
Network_1,896379,84970,UDP,588,0
Network_1,989574,84982,TCP,335,0
Network_1,934814,9933,TCP,290,0
Network_1,883644,60599,ICMP,232,0
Network_1,883216,72783,TCP,207,0
Network_1,752638,43880,TCP,544,0
Network_1,944304,88016,ICMP,396,0
Network_1,661229,67771,TCP,258,0
Network_1,363292,41291,ICMP,500,0
Network_1,567654,91572,ICMP,74,0
Network_1,694743,90729,TCP,314,0
Network_1,568510,89312,UDP,159,0
Network_1,777283,93941,UDP,162,0
Network_1,333888,30041,ICMP,49,0
Network_1,294300,55494,ICMP,271,0
Network_1,353244,76233,ICMP,434,0
Network_1,963076,97701,ICMP,490,0
Network_1,478054,29607,UDP,217,0
Network_1,940377,88028,TCP,249,1
Network_1,319539,91664,TCP,507,0
Network_1,716707,4222,ICMP,86,0
Network_1,111917,93293,TCP,412,1
Network_1,543326,31882,TCP,453,0
Network_1,588596,51869,TCP,228,0
Network_1,935735,60112,TCP,258,0
Network_1,394091,92937,TCP,134,0
Network_1,991225,15975,TCP,599,0
Network_1,628996,72123,UDP,313,0
Network_1,236774,90784,TCP,103,0
Network_1,529627,92598,TCP,211,0
Network_1,505174,20599,UDP,74,0
Network_1,673782,95078,TCP,222,0
Network_1,803322,81900,ICMP,374,0
Network_1,989568,63352,ICMP,565,0
Network_1,679389,21523,UDP,80,0
Network_1,762324,9087,TCP,260,0
Network_1,844657,42994,TCP,404,0
Network_1,503682,21328,TCP,30,0
Network_1,260469,84489,TCP,21,1
Network_1,179314,18363,TCP,221,0
Network_1,661742,69266,ICMP,45,0
Network_1,305803,5277,TCP,408,0
Network_1,914359,18880,ICMP,417,1
Network_1,320128,11724,ICMP,49,0
Network_1,625866,50887,TCP,63,0
Network_1,763248,59354,TCP,44,0
Network_1,410782,79198,ICMP,12,0
Network_1,664360,61513,TCP,573,1
Network_1,454416,47395,UDP,335,1
Network_1,768738,53717,UDP,254,0
Network_1,452260,49489,UDP,235,0
Network_1,564718,31217,ICMP,200,0
Network_1,873979,69794,UDP,149,0
Network_1,429813,3078,ICMP,550,0
Network_1,557900,54268,TCP,533,0
Network_1,492895,4432,UDP,180,0
Network_1,194092,50184,TCP,385,0
Network_1,540867,6025,TCP,164,0
Network_1,196254,87038,ICMP,354,0
Network_1,197113,48566,ICMP,345,0
Network_1,867315,88413,UDP,258,0
Network_1,382374,86436,TCP,217,0
Network_1,262922,80149,TCP,8,0
Network_1,459591,22334,TCP,231,0
Network_1,959893,14333,UDP,237,0
Network_1,329080,45746,UDP,506,0
Network_1,169447,88964,ICMP,317,0
Network_1,117041,1712,UDP,292,0
Network_1,749438,66793,ICMP,417,0
Network_1,851653,71608,ICMP,400,0
Network_1,678919,92624,UDP,133,0
Network_1,392443,15348,UDP,83,0
Network_1,478232,97090,ICMP,102,0
Network_1,809662,50989,TCP,154,0
Network_1,326856,11916,ICMP,232,0
Network_1,341095,92464,ICMP,226,0
Network_1,687715,7861,ICMP,537,0
Network_1,826279,47094,ICMP,239,0
Network_1,837691,52745,ICMP,354,0
Network_1,983107,83758,UDP,329,0
Network_1,778760,11521,ICMP,440,0
Network_1,772481,71403,TCP,171,0
Network_1,847266,91914,TCP,143,0
Network_1,759526,80276,ICMP,467,0
Network_1,210481,77174,ICMP,356,0
Network_1,369782,48258,TCP,58,0
Network_1,447301,23400,UDP,134,0
Network_1,105165,48072,ICMP,222,0
Network_1,169650,2817,TCP,415,0
Network_1,486758,4314,UDP,16,0
Network_1,325041,10591,UDP,184,1
Network_1,152473,33643,UDP,458,0
Network_1,499705,92419,TCP,390,0
Network_1,921623,55978,TCP,490,1
Network_1,286846,11548,ICMP,440,1
Network_1,677248,97254,ICMP,156,0
Network_1,294742,37799,UDP,578,0
Network_1,269731,67977,TCP,244,0
Network_1,674401,31468,TCP,255,0
Network_1,103919,26812,ICMP,377,1
Network_1,242083,16319,ICMP,240,0
Network_1,860066,90047,ICMP,500,0
Network_1,563144,32605,ICMP,59,0
Network_1,961589,74754,TCP,187,0
Network_1,830136,21278,ICMP,573,0
Network_1,122264,50327,ICMP,504,0
Network_1,823135,26127,ICMP,223,0
Network_1,511731,91109,TCP,149,0
Network_1,864515,26134,TCP,233,0
Network_1,307372,26857,UDP,489,1
Network_1,436274,97206,UDP,184,0
Network_1,621784,16245,TCP,295,0
Network_1,170621,4193,UDP,526,0
Network_1,201095,1495,TCP,36,0
Network_1,649928,27506,TCP,171,1
Network_1,311541,83737,UDP,264,0
Network_1,800563,4536,TCP,362,0
Network_1,841483,71370,TCP,130,0
Network_1,331268,5981,TCP,487,0
Network_1,852507,85161,TCP,108,0
Network_1,171047,28770,UDP,241,0
Network_1,668792,92311,ICMP,15,0
Network_1,354447,13337,TCP,175,0
Network_1,563148,16513,TCP,339,0
Network_1,961206,60241,TCP,66,0
Network_1,600281,74256,ICMP,476,0
Network_1,439076,45670,UDP,78,0
Network_1,170311,62020,UDP,72,0
Network_1,762565,25549,TCP,171,0
Network_1,839751,81594,UDP,450,0
Network_1,515167,78968,UDP,152,0
Network_1,811675,74551,TCP,219,0
Network_1,764196,4344,TCP,303,0
Network_1,513360,23886,TCP,336,0
Network_1,134620,5255,TCP,119,0
Network_1,446193,71168,TCP,478,0
Network_1,625037,11435,UDP,276,0
Network_1,590258,6456,UDP,273,0
Network_1,702533,20433,UDP,338,1
Network_1,117817,29634,TCP,81,0
Network_1,833603,53163,ICMP,501,0
Network_1,481485,26247,ICMP,264,0
Network_1,267400,8293,ICMP,282,0
Network_1,604381,41041,TCP,317,0
Network_1,612982,93456,UDP,480,0
Network_1,438162,99917,TCP,127,0
Network_1,486446,61217,UDP,421,0
Network_1,988572,89729,TCP,253,0
Network_1,481306,31518,TCP,379,0
Network_1,265815,66339,UDP,498,0
Network_1,613969,75488,UDP,7,0
Network_1,502602,44819,UDP,493,0
Network_1,566781,57186,TCP,345,0
Network_1,484459,74492,TCP,576,0
Network_1,676602,80816,TCP,454,0
Network_1,927813,93374,UDP,124,0
Network_1,842632,32307,ICMP,163,0
Network_1,733150,26105,TCP,101,0
Network_1,175111,46710,ICMP,386,0
Network_1,196550,21375,TCP,292,0
Network_1,895912,54512,ICMP,53,0
Network_1,581345,33305,UDP,417,0
Network_1,621270,93503,TCP,279,0
Network_1,710911,46628,TCP,370,0
Network_1,106042,71102,ICMP,305,0
Network_1,467581,59823,UDP,59,0
Network_1,380085,22860,UDP,53,0
Network_1,811631,9220,UDP,155,0
Network_1,107914,63453,UDP,78,0
Network_1,901823,90506,UDP,315,0
Network_1,749884,36606,UDP,422,0
Network_1,602431,66905,TCP,489,0
Network_1,729021,66721,UDP,427,0
Network_1,972490,91522,UDP,345,1
Network_1,524556,24293,ICMP,567,1
Network_1,568409,78430,TCP,184,0
Network_1,753947,35733,TCP,320,0
Network_1,255015,93752,UDP,477,0
Network_1,101400,92180,TCP,187,0
Network_1,106255,37656,UDP,361,0
Network_1,565879,61222,TCP,86,0
Network_1,214115,18263,ICMP,252,0
Network_1,314335,22154,TCP,376,0
Network_1,319575,47745,ICMP,20,0
Network_1,147048,40047,UDP,425,0
Network_1,292489,40344,UDP,29,0
Network_1,231172,9067,UDP,311,0
Network_1,864596,61372,TCP,125,0
Network_1,772789,18981,ICMP,560,0
Network_1,468524,65141,UDP,327,0
Network_1,916878,3085,ICMP,49,0
Network_1,488528,70140,TCP,437,0
Network_1,544279,3626,TCP,518,0
Network_1,844127,23928,TCP,247,0
Network_1,520608,78580,TCP,214,0
Network_1,444018,37007,TCP,497,0
Network_1,402675,81273,TCP,547,0
Network_1,302364,7207,TCP,409,0
Network_1,833492,90672,TCP,527,0
Network_1,274279,15650,TCP,353,0
Network_1,962963,14082,TCP,36,0
Network_1,224971,68724,UDP,545,0
Network_1,570977,93068,UDP,203,0
Network_1,363128,34063,UDP,368,0
Network_1,318709,19877,ICMP,460,0
Network_1,374735,27308,TCP,414,0
Network_1,474487,20038,UDP,322,0
Network_1,625383,44982,ICMP,208,0
Network_1,105501,30160,UDP,162,0
Network_1,749958,25321,UDP,555,0
Network_1,114015,85901,UDP,454,0
Network_1,555868,6350,TCP,116,0
Network_1,840226,94720,TCP,252,0
Network_1,647043,7813,TCP,294,0
Network_1,842565,46722,UDP,484,0
Network_1,383327,19899,ICMP,269,0
Network_1,623085,91623,TCP,136,0
Network_1,813426,88574,ICMP,10,0
Network_1,416292,47047,TCP,195,0
Network_1,476481,57700,UDP,1,0
Network_1,303382,33009,ICMP,290,0
Network_1,590099,20154,ICMP,230,0
Network_1,591715,55238,TCP,157,0
Network_1,997377,42272,TCP,533,0
Network_1,919604,93359,TCP,289,0
Network_1,601117,87482,TCP,442,0
Network_1,654368,53246,UDP,249,0
Network_1,726633,33188,ICMP,394,0
Network_1,138036,52473,UDP,442,0
Network_1,470757,16533,TCP,40,0
Network_1,578728,25258,ICMP,522,0
Network_1,460531,65408,UDP,297,0
Network_1,606988,48147,TCP,13,0
Network_1,153972,60855,UDP,15,0
Network_1,395099,88797,TCP,458,1
Network_1,596132,53352,ICMP,44,0
Network_1,873428,47503,UDP,405,0
Network_1,215831,99017,TCP,311,0
Network_1,770784,17249,TCP,187,0
Network_1,348510,22264,UDP,90,0
Network_1,418353,68476,UDP,412,0
Network_1,575428,26565,ICMP,247,1
Network_1,891861,59293,UDP,67,0
Network_1,239414,15153,TCP,315,0
Network_1,445040,6960,ICMP,524,0
Network_1,955407,27640,UDP,324,0
Network_1,400396,57189,UDP,588,0
Network_1,191276,64323,UDP,499,0
Network_1,735679,70982,ICMP,528,0
Network_1,368293,95291,TCP,224,0
Network_1,447049,91619,UDP,525,0
Network_1,953048,2521,ICMP,443,0
Network_1,766739,1270,TCP,310,0
Network_1,680385,24330,ICMP,17,0
Network_1,581916,11488,TCP,556,0
Network_1,359199,12263,ICMP,410,0
Network_1,213036,90306,ICMP,319,0
Network_1,205249,3259,UDP,91,0
Network_1,587442,23396,TCP,458,0
Network_1,959499,87732,UDP,35,0
Network_1,429288,37162,TCP,73,0
Network_1,263149,54369,TCP,592,0
Network_1,482912,44390,ICMP,96,0
Network_1,569994,7094,ICMP,234,0
Network_1,351879,17676,TCP,458,0
Network_1,633221,84453,UDP,375,0
Network_1,958410,75276,UDP,66,0
Network_1,285734,49929,UDP,346,0
Network_1,325307,69207,ICMP,393,0
Network_1,541654,99064,TCP,38,0
Network_1,556154,53217,ICMP,467,0
Network_1,525624,9895,UDP,99,1
Network_1,510696,12720,ICMP,143,0
Network_1,924733,41352,TCP,345,0
Network_1,495757,88220,ICMP,125,1
Network_1,670603,94562,TCP,344,0
Network_1,640168,32770,UDP,502,0
Network_1,108798,28779,UDP,301,0
Network_1,298220,43822,TCP,240,0
Network_1,694135,86885,TCP,241,0
Network_1,954336,84512,UDP,284,0
Network_1,554215,92426,ICMP,7,0
Network_1,610250,39809,UDP,100,0
Network_1,741255,16206,UDP,240,0
Network_1,464813,88898,UDP,443,0
Network_1,609430,27493,ICMP,423,0
Network_1,186760,39682,UDP,132,0
Network_1,844875,83548,UDP,598,0
Network_1,502079,54382,UDP,266,0
Network_1,282532,32196,UDP,416,0
Network_1,275564,36016,TCP,543,0
Network_1,455637,96627,UDP,132,0
Network_1,358096,78767,TCP,172,0
Network_1,775145,57407,TCP,548,0
Network_1,656720,26154,TCP,313,0
Network_1,987211,92147,TCP,48,0
Network_1,849140,19719,TCP,233,1
Network_1,526573,11269,TCP,66,0
Network_1,367221,17660,ICMP,244,0
Network_1,290034,67700,TCP,522,0
Network_1,722477,44463,ICMP,210,0
Network_1,489306,46604,ICMP,35,0
Network_1,252310,19838,UDP,264,0
Network_1,227742,58250,UDP,206,0
Network_1,544479,56609,UDP,222,0
Network_1,739448,73739,TCP,506,0
Network_1,661386,51793,TCP,189,0
Network_1,689789,20995,ICMP,364,0
Network_1,479289,23201,TCP,186,0
Network_1,302107,57681,UDP,535,0
Network_1,759683,67024,ICMP,553,0
Network_1,964858,45607,UDP,316,0
Network_1,774964,60299,TCP,324,0
Network_1,367296,29845,UDP,286,0
Network_1,252278,37168,TCP,269,0
Network_1,280941,93846,UDP,140,0
Network_1,440111,76497,TCP,588,0
Network_1,464978,6164,UDP,67,0
Network_1,198083,36580,ICMP,383,0
Network_1,668390,10321,UDP,480,0
Network_1,379088,65433,ICMP,468,1
Network_1,328173,12908,ICMP,438,0
Network_1,129796,83314,ICMP,187,1
Network_1,631113,41322,ICMP,212,0
Network_1,567583,66765,TCP,433,0
Network_1,496026,36205,TCP,320,0
Network_1,311641,59722,ICMP,345,0
Network_1,733726,10306,TCP,355,0
Network_1,926670,98328,TCP,348,0
Network_1,563302,41978,TCP,303,0
Network_1,621085,91478,TCP,444,0
Network_1,303862,70892,UDP,217,0
Network_1,801846,50255,TCP,232,0
Network_1,943181,11163,ICMP,589,0
Network_1,873496,25677,UDP,348,0
Network_1,641684,64743,ICMP,7,0
Network_1,298231,80870,ICMP,441,0
Network_1,739354,80666,ICMP,232,0
Network_1,411031,66772,UDP,167,0
Network_1,115218,11151,UDP,314,0
Network_1,159129,67468,ICMP,230,0
Network_1,210079,80981,UDP,246,0
Network_1,563051,89468,TCP,359,0
Network_1,930717,11023,UDP,573,0
Network_1,187610,95648,ICMP,208,0
Network_1,530218,64190,UDP,166,0
Network_1,713771,17309,ICMP,506,1
Network_1,629317,5564,UDP,569,0
Network_1,264834,97041,TCP,54,0
Network_1,424999,63840,UDP,270,0
Network_1,591131,84032,ICMP,24,0
Network_1,106041,33853,UDP,422,0
Network_1,686770,20726,UDP,154,0
Network_1,751391,97532,UDP,270,0
Network_1,564213,70633,TCP,417,1
Network_1,547342,54824,UDP,149,0
Network_1,993378,14406,UDP,532,0
Network_1,834573,63287,ICMP,563,0
Network_1,938698,91004,ICMP,466,0
Network_1,769615,95555,ICMP,146,0
Network_1,484410,24295,ICMP,314,0
Network_1,684156,60425,ICMP,474,0
Network_1,329963,30661,ICMP,166,0
Network_1,468700,92452,ICMP,588,0
Network_1,132804,48208,UDP,412,0
Network_1,910131,85379,TCP,252,1
Network_1,650478,46385,TCP,367,0
Network_1,586708,78957,UDP,530,0
Network_1,715464,18330,TCP,509,0
Network_1,688318,67869,TCP,453,0
Network_1,364551,3805,UDP,43,0
Network_1,571685,34624,TCP,492,0
Network_1,977479,18006,TCP,374,0
Network_1,248965,80261,ICMP,356,1
Network_1,492111,81126,UDP,314,0
Network_1,532143,71564,TCP,356,0
Network_1,542931,48114,ICMP,503,0
Network_1,634856,92173,UDP,342,0
Network_1,974891,53643,UDP,526,0
Network_1,887585,97910,UDP,149,0
Network_1,251188,8219,ICMP,196,1
Network_1,351515,98874,ICMP,545,0
Network_1,478320,80315,UDP,568,0
Network_1,539462,54296,UDP,591,1
Network_1,439195,80126,UDP,72,0
Network_1,560674,35254,ICMP,570,0
Network_1,142782,91943,ICMP,204,0
Network_1,277896,10569,UDP,523,0
Network_1,458300,62122,TCP,179,0
Network_1,820098,36857,UDP,418,0
Network_1,693534,47027,TCP,421,0
Network_1,292631,54491,TCP,372,0
Network_1,544702,91349,ICMP,420,0
Network_1,945561,79619,UDP,39,0
Network_1,997988,33639,TCP,410,0
Network_1,843634,6150,ICMP,581,0
Network_1,125202,81485,UDP,273,0
Network_1,840241,59843,TCP,390,0
Network_1,753738,48569,TCP,170,0
Network_1,538326,11504,TCP,520,0
Network_1,539905,96759,TCP,471,0
Network_1,522286,7597,UDP,304,0
Network_1,452359,7998,UDP,82,0
Network_1,217535,6367,TCP,85,0
Network_1,511497,38088,ICMP,242,1
Network_1,313083,6269,UDP,169,0
Network_1,958212,75547,TCP,193,0
Network_1,913774,77585,ICMP,228,0
Network_1,593748,68594,UDP,286,0
Network_1,451268,92396,UDP,83,0
Network_1,363384,52221,UDP,26,0
Network_1,301360,56115,UDP,411,0
Network_1,976049,11078,UDP,434,1
Network_1,888986,40711,TCP,62,0
Network_1,793784,89455,TCP,321,0
Network_1,235746,37677,UDP,552,0
Network_1,797699,12190,UDP,103,1
Network_1,523585,36876,UDP,219,0
Network_1,241266,23754,TCP,592,1
Network_1,285309,60990,ICMP,469,0
Network_1,916945,34206,UDP,518,0
Network_1,873457,89203,UDP,427,0
Network_1,183138,29386,TCP,541,0
Network_1,132732,10144,UDP,152,0
Network_1,560063,91358,TCP,446,0
Network_1,234178,90457,ICMP,344,0
Network_1,357544,50039,TCP,545,0
Network_1,823642,40446,TCP,138,0
Network_1,324506,59502,UDP,421,0
Network_1,292403,22758,UDP,162,0
Network_1,448994,51471,TCP,229,0
Network_1,620654,49559,ICMP,315,0
Network_1,286653,83625,ICMP,275,0
Network_1,897731,4663,UDP,360,0
Network_1,754028,65969,UDP,556,0
Network_1,204301,88653,ICMP,72,0
Network_1,731073,64354,ICMP,420,0
Network_1,429268,55525,ICMP,472,1
Network_1,178192,909,UDP,503,0
Network_1,402274,96444,TCP,13,0
Network_1,783362,77545,ICMP,421,0
Network_1,648095,63239,UDP,7,0
Network_1,582507,57301,UDP,310,0
Network_1,229453,78493,ICMP,63,0
Network_1,231817,25039,TCP,417,0
Network_1,545679,91321,UDP,252,0
Network_1,209047,49160,UDP,224,0
Network_1,803309,18325,TCP,160,0
Network_1,521143,81352,TCP,66,0
Network_1,398327,39377,ICMP,61,0
Network_1,391444,87675,UDP,259,0
Network_1,955962,12156,ICMP,544,0
Network_1,827306,39286,UDP,7,0
Network_1,190662,6647,UDP,307,0
Network_1,345086,1734,TCP,117,0
Network_1,664171,24066,TCP,347,0
Network_1,309051,21388,UDP,164,0
Network_1,169466,4276,TCP,394,0
Network_1,716201,20557,UDP,67,0
Network_1,872549,19241,TCP,234,0
Network_1,271140,58434,ICMP,152,0
Network_1,432434,37131,UDP,233,0
Network_1,909296,36795,ICMP,507,0
Network_1,371540,32225,UDP,151,0
Network_1,935030,43711,UDP,327,0
Network_1,153160,8726,UDP,216,0
Network_1,397427,72783,UDP,451,0
Network_1,400675,6900,TCP,92,0
Network_1,120275,53745,UDP,565,0
Network_1,685527,5581,ICMP,507,0
Network_1,789089,88502,UDP,472,0
Network_1,469492,20465,ICMP,442,0
Network_1,738695,61675,ICMP,461,1
Network_1,778402,68528,ICMP,192,0
Network_1,817606,8960,TCP,41,0
Network_1,870480,24500,ICMP,323,0
Network_1,695037,40275,TCP,340,1
Network_1,719063,58586,ICMP,391,1
Network_1,387615,95639,TCP,451,0
Network_1,143654,96860,ICMP,377,0
Network_1,351074,55347,TCP,18,0
Network_1,233491,63665,ICMP,593,0
Network_1,257097,77152,TCP,46,0
Network_1,990332,2814,UDP,106,0
Network_1,750635,8514,TCP,26,0
Network_1,830595,27040,UDP,64,0
Network_1,312055,73839,UDP,440,1
Network_1,375604,20282,UDP,523,0
Network_1,769118,91578,UDP,593,0
Network_1,517600,92565,TCP,206,0
Network_1,902879,86252,TCP,440,0
Network_1,726397,80035,UDP,395,0
Network_1,274812,67895,UDP,298,0
Network_1,737629,85892,TCP,398,0
Network_1,466817,44229,TCP,330,0
Network_1,896842,40327,TCP,241,0
Network_1,243316,21580,ICMP,473,0
Network_1,345624,61248,ICMP,50,1
Network_1,612390,17962,ICMP,490,0
Network_1,796314,41729,UDP,145,0
Network_1,305174,65516,ICMP,1,0
Network_1,593171,93717,UDP,585,0
Network_1,200054,76828,ICMP,94,0
Network_1,930977,75742,TCP,54,0
Network_1,587517,84781,ICMP,573,0
Network_1,600693,59653,UDP,537,1
Network_1,689871,10147,TCP,53,0
Network_1,222250,34477,TCP,57,0
Network_1,796173,32523,TCP,340,0
Network_1,941653,49443,UDP,182,0
Network_1,198486,46674,UDP,156,0
Network_1,358984,38152,UDP,13,0
Network_1,128853,31110,ICMP,391,1
Network_1,946755,37946,ICMP,596,0
Network_1,640251,87396,TCP,308,0
Network_1,519892,25789,UDP,428,0
Network_1,707605,95507,TCP,5,0
Network_1,107898,98283,ICMP,508,0
Network_1,285616,75003,UDP,471,0
Network_1,492230,540,TCP,299,0
Network_1,821774,30883,ICMP,236,0
Network_1,611799,58226,ICMP,344,0
Network_1,489626,86009,UDP,488,0
Network_1,622134,42479,TCP,422,0
Network_1,939405,45989,ICMP,16,0
Network_1,362832,10804,ICMP,73,0
Network_1,200964,55300,ICMP,251,0
Network_1,826558,94166,ICMP,310,0
Network_1,409017,87168,TCP,441,0
Network_1,613390,46094,UDP,13,1
Network_1,264537,2566,ICMP,579,0
Network_1,785805,37081,ICMP,105,0
Network_1,274863,48906,ICMP,12,0
Network_1,332465,53293,UDP,174,0
Network_1,316895,73546,TCP,54,0
Network_1,630123,27562,UDP,497,0
Network_1,243033,87555,UDP,496,0
Network_1,492989,35127,ICMP,247,0
Network_1,423126,666,TCP,353,0
Network_1,666895,61589,TCP,353,0
Network_1,922601,15793,UDP,29,0
Network_1,392390,45044,ICMP,199,0
Network_1,175957,71809,UDP,131,0
Network_1,164336,6810,TCP,555,0
Network_1,617871,19118,UDP,465,0
Network_1,277670,14493,ICMP,263,0
Network_1,338935,83277,UDP,239,0
Network_1,802297,80387,UDP,62,0
Network_1,914447,53158,ICMP,241,0
Network_1,711228,73948,TCP,123,0
Network_1,195695,3074,UDP,229,1
Network_1,616271,40215,UDP,53,0
Network_1,293170,47132,TCP,240,0
Network_1,269095,97355,UDP,71,0
Network_1,524967,30127,TCP,336,0
Network_1,310755,78742,TCP,237,0
Network_1,309401,79304,ICMP,323,0
Network_1,115993,24953,TCP,16,0
Network_1,729105,51228,UDP,378,0
Network_1,540451,10071,UDP,242,0
Network_1,109850,70568,ICMP,525,0
Network_1,945836,87915,ICMP,260,0
Network_1,918235,28194,TCP,490,0
Network_1,680643,61446,UDP,367,0
Network_1,189883,19102,TCP,245,0
Network_1,699766,4223,UDP,457,0
Network_1,317565,1708,TCP,99,0
Network_1,573714,75724,TCP,572,0
Network_1,385067,76148,UDP,387,0
Network_1,681146,76168,UDP,397,0
Network_1,198669,6411,UDP,273,0
Network_1,333018,54237,ICMP,182,0
Network_1,772345,60986,ICMP,327,0
Network_1,350021,68963,TCP,186,0
Network_1,780959,87721,ICMP,34,0
Network_1,160288,72317,UDP,28,0
Network_1,292285,82191,TCP,107,1
Network_1,750224,88390,UDP,109,0
Network_1,722632,61658,UDP,415,0
Network_1,134442,93463,ICMP,500,0
Network_1,736091,90447,TCP,540,0
Network_1,646514,1757,TCP,531,0
Network_1,561740,2024,UDP,126,0
Network_1,255899,71708,UDP,99,0
Network_1,804535,16276,TCP,73,0
Network_1,161954,66806,UDP,450,0
Network_1,146536,11573,ICMP,356,0
