client_id,Time_Studied_hr,Quiz_Score,Pages_Viewed,Interaction_Level,Passed
School_C,1.7652668247307162,46,93,4,0
School_C,2.1659811021819237,26,97,2,0
School_C,3.762362142482986,95,31,7,1
School_C,1.497198346616023,85,20,4,1
School_C,4.444282538165459,3,42,6,1
School_C,5.092906173325766,24,45,9,1
School_C,2.445979909822945,7,60,7,0
School_C,5.874448612155188,3,96,2,0
School_C,2.189282340499272,44,31,6,1
School_C,4.716567161256858,22,7,5,0
School_C,5.177880923257681,26,29,8,0
School_C,4.04903377359315,39,66,2,1
School_C,2.9807672537802334,15,4,1,1
School_C,4.257609453737372,35,63,1,1
School_C,4.288205764565068,9,21,1,1
School_C,3.2440288403211195,49,27,5,1
School_C,2.345104153833159,94,71,2,1
School_C,2.018284699808425,29,30,8,1
School_C,2.010032908745111,70,39,1,1
School_C,2.047368415469332,78,13,1,0
School_C,1.9718063823734533,67,60,9,0
School_C,3.5263971812911867,33,8,2,1
School_C,0.035730700647532476,93,57,4,1
School_C,2.4023108933521202,96,55,6,1
School_C,3.831375561389895,99,5,5,1
School_C,4.743537125644048,39,93,3,1
School_C,2.194896213086146,24,55,4,1
School_C,3.6345251072707923,15,94,7,1
School_C,2.1787166651285412,64,59,6,0
School_C,1.4168758777093762,90,14,2,1
School_C,3.4735657561315745,23,35,4,1
School_C,2.985978194527674,94,93,4,1
School_C,2.8769863089252663,7,15,1,1
School_C,3.406494122636877,78,22,3,1
School_C,2.765765512125371,48,39,7,1
School_C,4.674780057287023,80,17,8,1
School_C,5.367030676911469,85,66,2,1
School_C,3.1976609123916355,53,70,6,1
School_C,5.121471701159173,44,1,3,0
School_C,1.0883748339085915,48,42,1,1
School_C,4.531286156629132,93,68,4,1
School_C,5.661478372205984,7,56,7,1
School_C,1.5551617185986473,26,31,5,1
School_C,5.176120889482991,29,24,3,0
School_C,3.0147397683632824,62,61,7,1
School_C,1.8518505125175015,8,19,8,0
School_C,2.7743818122905695,2,26,5,1
School_C,4.74385282879653,37,72,6,0
School_C,3.5774908744983103,70,78,9,0
School_C,2.8702720539510835,62,19,2,1
School_C,5.451518036852907,44,11,8,0
School_C,3.5932982413053924,87,92,2,1
School_C,5.4767689300451385,17,82,2,1
School_C,2.4034964285012617,78,89,2,0
School_C,1.4659122813318168,31,19,2,1
School_C,5.08554574009348,84,21,9,1
School_C,2.135831247137962,0,22,8,0
School_C,2.878851646681422,57,57,7,0
School_C,3.6583453942856834,27,60,5,0
School_C,2.0824050325296146,93,25,6,1
School_C,2.412062188849058,0,40,7,1
School_C,3.810359408233495,96,76,9,0
School_C,3.3015861218512836,42,48,1,1
School_C,4.223560055998801,59,17,5,1
School_C,1.6240167777290553,97,20,4,0
School_C,4.169969719465203,1,8,8,1
School_C,5.101003875260905,24,62,7,1
School_C,2.400589337828975,41,7,8,1
School_C,4.863989240177979,44,68,9,1
School_C,2.1190241426789655,87,40,4,0
School_C,7.0822056196561265,40,76,9,1
School_C,2.8259758141899156,98,35,3,1
School_C,1.6185990910712962,12,21,8,1
School_C,5.6366723295770695,95,30,9,0
School_C,2.438615943709814,81,54,1,1
School_C,4.136650780105279,80,79,7,0
School_C,3.484613821521978,52,34,4,1
School_C,1.4217864601452246,67,44,2,1
School_C,1.098669290764331,38,50,8,1
School_C,1.3301615753936766,92,75,1,0
School_C,4.015389337327733,68,6,1,1
School_C,2.2642559469366,73,48,2,1
School_C,2.895626894368332,9,6,8,0
School_C,5.0419241488719315,92,67,6,1
School_C,2.2339230496844764,82,7,7,1
School_C,3.32598227996197,6,77,3,0
School_C,-0.5132721856111537,96,11,3,1
School_C,3.3498727217931057,21,43,3,1
School_C,2.4218199732391064,21,79,2,1
School_C,3.445307377065666,73,9,9,1
School_C,3.0170123168471097,37,42,5,1
School_C,6.867066342332594,19,63,5,1
School_C,5.808401362406375,29,63,6,1
School_C,0.9693304044129252,5,46,7,0
School_C,1.564647359373139,99,92,1,1
School_C,1.7894859250736541,82,70,4,0
School_C,2.7975928460530453,83,38,6,1
School_C,3.01723490269603,63,38,4,1
School_C,2.2247402999615797,73,7,5,1
School_C,4.104725251884677,83,55,2,1
School_C,3.437508685493887,24,14,9,0
School_C,0.6220948817810559,85,5,5,1
School_C,1.7185089336123849,68,77,6,1
School_C,2.7137309880232916,80,7,9,0
School_C,2.468245369394434,79,60,5,1
School_C,2.9995448618559872,41,22,7,0
School_C,4.829629110713117,54,3,7,0
School_C,0.9215759186532768,86,20,1,0
School_C,1.7397571487253969,68,78,9,0
School_C,4.050921799660156,18,15,2,1
School_C,4.848322722690396,48,75,2,1
School_C,1.0100709567911443,3,82,7,0
School_C,1.705977921328413,63,1,9,1
School_C,2.4737252082711296,86,1,8,1
School_C,3.664234027525831,19,64,4,1
School_C,1.4692104539653617,87,33,9,1
School_C,3.3616223791205324,14,32,2,1
School_C,3.612059712389421,86,31,2,1
School_C,2.449593108532862,95,16,9,1
School_C,1.8169207452607783,84,76,3,1
School_C,3.167512060315975,15,62,8,0
School_C,0.9738462956598655,96,16,8,0
School_C,3.4372546954246372,80,1,2,1
School_C,2.830393701677805,0,89,6,1
School_C,3.4509930597095697,40,12,8,1
School_C,0.9767171332544207,23,57,8,1
School_C,1.8633630486391024,2,68,4,1
School_C,3.920329658572051,30,37,2,1
School_C,1.9757416096837335,84,99,4,1
School_C,0.7837576569601725,10,33,5,1
School_C,0.5107240715162762,16,12,1,1
School_C,1.1313485702609438,52,7,2,1
School_C,5.838104802138284,83,81,5,1
School_C,1.023016877805993,10,64,5,0
School_C,4.148399499396954,34,35,3,0
School_C,3.43395653217116,50,38,3,1
School_C,1.5973624613751831,44,48,7,0
School_C,3.9484741667635745,28,55,2,1
School_C,3.4042656509379676,79,7,6,0
School_C,1.3915856730085887,7,40,1,1
School_C,0.877402690099021,69,47,2,1
School_C,3.2717084154969216,40,94,4,1
School_C,4.283405133287933,74,7,2,1
School_C,2.2908826220640846,65,79,6,1
School_C,5.506189034566654,48,67,4,1
School_C,1.5880751420564543,11,55,2,1
School_C,3.4546871314185905,86,60,9,1
School_C,2.6373902790964117,5,12,7,1
School_C,3.751428264628276,72,4,5,1
School_C,1.439501813398436,45,39,7,0
School_C,2.867324411355442,90,11,1,1
School_C,3.5913047157394797,85,96,5,1
School_C,4.414758130123355,37,90,7,1
School_C,3.00041256096012,61,16,9,1
School_C,3.036059245830967,35,75,4,1
School_C,4.655394617910484,17,76,8,1
School_C,2.8857339322319566,81,80,7,1
School_C,1.8384366325097794,88,21,7,1
School_C,3.5148786425449012,43,13,5,1
School_C,1.6154748476382061,99,3,3,0
School_C,3.0978444840008392,92,30,7,0
School_C,4.804568764984878,11,58,2,0
School_C,1.34068724098558,92,64,4,1
School_C,1.6410683618608903,63,41,7,1
School_C,3.5081410031793596,8,9,2,1
School_C,5.206650531015796,3,21,7,1
School_C,0.9328291478179507,43,78,1,0
School_C,0.8577463789282382,50,2,2,1
School_C,4.184927385965764,18,90,4,1
School_C,1.8331610171120716,78,46,7,1
School_C,2.8284385446094595,92,41,4,0
School_C,1.4403858303719388,17,74,7,1
School_C,6.61031349942694,27,59,2,0
School_C,4.849377971248154,39,89,5,1
School_C,1.8667797819816951,57,66,5,1
School_C,6.55556087170836,44,78,4,0
School_C,0.20683549388883105,93,38,1,1
School_C,2.573719653104281,91,85,8,1
School_C,2.3346333359248677,64,49,6,1
School_C,3.0945754317307728,36,89,3,0
School_C,4.265462234599061,42,73,1,1
School_C,4.461741240160318,83,41,2,0
School_C,0.9433733429721132,22,63,9,0
School_C,4.678991252978268,76,47,1,1
School_C,4.208754492638516,55,59,6,0
School_C,5.1043836447452655,25,18,1,1
School_C,2.0687459147198966,6,30,1,1
School_C,3.8115371718896673,33,84,7,0
School_C,4.491575839891311,39,60,5,1
School_C,1.5138452640688351,92,33,7,1
School_C,5.25555047765294,54,3,8,1
School_C,4.110367389805734,4,21,3,0
School_C,3.9689850625995082,66,37,3,0
School_C,0.4270916024809317,92,5,9,0
School_C,2.7334854877464454,90,73,2,0
School_C,5.436752335508881,85,17,1,0
School_C,1.765569008735025,66,5,6,0
School_C,1.973531160591211,99,69,8,0
School_C,2.315724558780447,7,36,2,0
School_C,1.6244026561073177,36,52,5,1
School_C,3.9750575022741264,96,42,7,1
School_C,3.3806142169132665,37,44,6,1
School_C,3.3610076473976913,44,30,1,1
School_C,3.451866220210441,4,78,9,1
School_C,0.5688026355281353,27,10,6,0
School_C,2.0314809815758683,44,16,3,0
School_C,1.4597273099370724,16,87,6,1
School_C,1.7007876103744932,51,31,1,1
School_C,2.55576996487535,52,83,8,1
School_C,2.7757442009348066,93,1,7,1
School_C,0.21624205016479214,77,21,8,1
School_C,0.8447631170973131,92,41,3,1
School_C,1.3995887238791327,7,30,4,1
School_C,0.5869466055027623,71,38,1,1
School_C,-0.17847267457300298,25,39,2,1
School_C,0.04530652545614,86,30,9,1
School_C,0.3893891336962021,90,50,9,1
School_C,3.177675655473672,24,69,6,0
School_C,2.8937077484220497,10,44,5,0
School_C,6.3346128646579665,13,24,7,1
School_C,4.270792374195317,20,73,9,0
School_C,0.010454677238051158,34,41,3,1
School_C,4.001888046535155,64,86,3,1
School_C,4.395562207108474,94,94,8,0
School_C,2.6966630064899477,79,40,8,1
School_C,0.4306771378368577,56,87,1,0
School_C,4.158732156085179,51,9,3,0
School_C,4.437662212729115,60,79,7,0
School_C,2.5422361870966466,1,71,9,0
School_C,3.993822280045565,20,43,4,1
School_C,5.319440428091419,21,6,6,0
School_C,4.508365466812097,86,51,5,0
School_C,2.9363073696741475,24,3,3,0
School_C,4.842308623132872,66,81,7,0
School_C,2.4201834817387415,4,9,3,1
School_C,5.230017834814768,28,25,5,0
School_C,3.740382898052971,50,68,6,1
School_C,0.9314615125361381,36,25,4,1
School_C,3.5639242764802437,1,35,4,1
School_C,6.061993118776323,43,10,5,1
School_C,0.5016424333924929,46,31,4,1
School_C,4.001226379741425,76,92,8,1
School_C,3.1289597907876465,75,15,5,1
School_C,3.4870659260745582,44,99,4,0
School_C,2.5507831450435696,78,61,9,1
School_C,3.66619267453438,79,40,3,1
School_C,3.1120041740509263,88,53,3,1
School_C,2.14350434503117,6,29,1,1
School_C,4.08042180417769,6,68,7,1
School_C,1.9544930901269406,89,94,5,1
School_C,2.822309691665173,41,73,1,0
School_C,2.8526130842116926,23,31,7,1
School_C,1.6840806225976341,35,34,5,1
School_C,4.088820214729799,81,6,6,0
School_C,3.1787881440285046,12,66,8,1
School_C,7.027826438751971,12,30,1,0
School_C,4.946612064301486,97,3,9,1
School_C,1.4733983573346454,12,36,6,0
School_C,3.2266872253458754,24,79,4,1
School_C,2.6014888577572064,66,59,9,1
School_C,2.2756053225547044,28,21,9,1
School_C,4.981181554463412,41,11,7,1
School_C,2.4582656327409182,77,41,6,1
School_C,2.5891394653625093,69,34,5,1
School_C,3.9582600915477024,6,47,1,1
School_C,4.008996958171195,75,75,9,1
School_C,2.891112623824954,30,2,2,1
School_C,2.5471041985222103,92,34,6,1
School_C,3.2955250974025536,23,45,4,1
School_C,2.557469772467294,8,58,4,1
School_C,4.2463951825227895,40,78,8,1
School_C,3.328519621998633,76,96,5,1
School_C,4.901956990206726,34,49,4,1
School_C,2.305980735414336,91,65,5,1
School_C,4.102873473955394,10,9,6,0
School_C,3.6782636313721744,48,95,8,1
School_C,4.920479135412271,59,51,5,1
School_C,3.2466098705337787,24,85,4,0
School_C,1.697102352079907,45,29,1,0
School_C,1.1560577601734987,58,37,4,1
School_C,3.6225876813158915,77,2,5,0
School_C,2.2527229874513433,40,22,4,0
School_C,4.534303348059008,56,85,8,1
School_C,2.5611311560694183,75,17,5,1
School_C,2.5707913717640536,60,84,4,1
School_C,3.5638581087994283,60,59,8,1
School_C,2.3521792002405832,55,48,9,1
